ElapsedTime(s)	2168	EstimatedLatency(ms)	1.465	Trials	4673
ElapsedTime(s)	2203	EstimatedLatency(ms)	1.462	Trials	4737
ElapsedTime(s)	2237	EstimatedLatency(ms)	1.462	Trials	4801
ElapsedTime(s)	2266	EstimatedLatency(ms)	1.460	Trials	4865
ElapsedTime(s)	2303	EstimatedLatency(ms)	1.458	Trials	4929
ElapsedTime(s)	2335	EstimatedLatency(ms)	1.456	Trials	4993
ElapsedTime(s)	2367	EstimatedLatency(ms)	1.453	Trials	5057
ElapsedTime(s)	2400	EstimatedLatency(ms)	1.451	Trials	5121
ElapsedTime(s)	2433	EstimatedLatency(ms)	1.451	Trials	5185
ElapsedTime(s)	2462	EstimatedLatency(ms)	1.451	Trials	5249
ElapsedTime(s)	2493	EstimatedLatency(ms)	1.451	Trials	5313
ElapsedTime(s)	2525	EstimatedLatency(ms)	1.448	Trials	5377
ElapsedTime(s)	2554	EstimatedLatency(ms)	1.446	Trials	5441
ElapsedTime(s)	2589	EstimatedLatency(ms)	1.445	Trials	5505
ElapsedTime(s)	2621	EstimatedLatency(ms)	1.445	Trials	5569
ElapsedTime(s)	2654	EstimatedLatency(ms)	1.445	Trials	5633
ElapsedTime(s)	2686	EstimatedLatency(ms)	1.444	Trials	5697
ElapsedTime(s)	2724	EstimatedLatency(ms)	1.444	Trials	5761
ElapsedTime(s)	2757	EstimatedLatency(ms)	1.444	Trials	5825
ElapsedTime(s)	2787	EstimatedLatency(ms)	1.444	Trials	5889
ElapsedTime(s)	2824	EstimatedLatency(ms)	1.444	Trials	5953
ElapsedTime(s)	2855	EstimatedLatency(ms)	1.443	Trials	6017
ElapsedTime(s)	2889	EstimatedLatency(ms)	1.443	Trials	6081
ElapsedTime(s)	2922	EstimatedLatency(ms)	1.441	Trials	6145
ElapsedTime(s)	2958	EstimatedLatency(ms)	1.440	Trials	6209
ElapsedTime(s)	2987	EstimatedLatency(ms)	1.439	Trials	6273
ElapsedTime(s)	3027	EstimatedLatency(ms)	1.439	Trials	6337
ElapsedTime(s)	3064	EstimatedLatency(ms)	1.437	Trials	6401
ElapsedTime(s)	3093	EstimatedLatency(ms)	1.433	Trials	6465
ElapsedTime(s)	3124	EstimatedLatency(ms)	1.433	Trials	6529
ElapsedTime(s)	3157	EstimatedLatency(ms)	1.433	Trials	6593
ElapsedTime(s)	3196	EstimatedLatency(ms)	1.433	Trials	6657
ElapsedTime(s)	3229	EstimatedLatency(ms)	1.431	Trials	6721
ElapsedTime(s)	3259	EstimatedLatency(ms)	1.430	Trials	6785
ElapsedTime(s)	3290	EstimatedLatency(ms)	1.429	Trials	6849
ElapsedTime(s)	3321	EstimatedLatency(ms)	1.428	Trials	6913
ElapsedTime(s)	3356	EstimatedLatency(ms)	1.424	Trials	6977
ElapsedTime(s)	3395	EstimatedLatency(ms)	1.423	Trials	7041
ElapsedTime(s)	3428	EstimatedLatency(ms)	1.423	Trials	7105
ElapsedTime(s)	3460	EstimatedLatency(ms)	1.422	Trials	7169
ElapsedTime(s)	3495	EstimatedLatency(ms)	1.422	Trials	7233
ElapsedTime(s)	3528	EstimatedLatency(ms)	1.422	Trials	7297
ElapsedTime(s)	3560	EstimatedLatency(ms)	1.422	Trials	7361
ElapsedTime(s)	3591	EstimatedLatency(ms)	1.422	Trials	7425
ElapsedTime(s)	3627	EstimatedLatency(ms)	1.422	Trials	7489
ElapsedTime(s)	3660	EstimatedLatency(ms)	1.422	Trials	7553
ElapsedTime(s)	3694	EstimatedLatency(ms)	1.421	Trials	7617
ElapsedTime(s)	3732	EstimatedLatency(ms)	1.415	Trials	7681
ElapsedTime(s)	3769	EstimatedLatency(ms)	1.415	Trials	7745
ElapsedTime(s)	3798	EstimatedLatency(ms)	1.415	Trials	7809
ElapsedTime(s)	3838	EstimatedLatency(ms)	1.415	Trials	7873
ElapsedTime(s)	3873	EstimatedLatency(ms)	1.415	Trials	7937
ElapsedTime(s)	3908	EstimatedLatency(ms)	1.415	Trials	8001
ElapsedTime(s)	3942	EstimatedLatency(ms)	1.414	Trials	8065
ElapsedTime(s)	3989	EstimatedLatency(ms)	1.413	Trials	8129
ElapsedTime(s)	4026	EstimatedLatency(ms)	1.413	Trials	8193
ElapsedTime(s)	4066	EstimatedLatency(ms)	1.413	Trials	8257
ElapsedTime(s)	4102	EstimatedLatency(ms)	1.413	Trials	8321
ElapsedTime(s)	4139	EstimatedLatency(ms)	1.413	Trials	8385
ElapsedTime(s)	4172	EstimatedLatency(ms)	1.412	Trials	8449
ElapsedTime(s)	4208	EstimatedLatency(ms)	1.411	Trials	8513
ElapsedTime(s)	4249	EstimatedLatency(ms)	1.411	Trials	8577
ElapsedTime(s)	4286	EstimatedLatency(ms)	1.411	Trials	8641
ElapsedTime(s)	4326	EstimatedLatency(ms)	1.410	Trials	8705
ElapsedTime(s)	4362	EstimatedLatency(ms)	1.409	Trials	8769
ElapsedTime(s)	4397	EstimatedLatency(ms)	1.409	Trials	8833
ElapsedTime(s)	4435	EstimatedLatency(ms)	1.408	Trials	8897
ElapsedTime(s)	4473	EstimatedLatency(ms)	1.406	Trials	8961
ElapsedTime(s)	4509	EstimatedLatency(ms)	1.406	Trials	9025
ElapsedTime(s)	4550	EstimatedLatency(ms)	1.406	Trials	9089
ElapsedTime(s)	4591	EstimatedLatency(ms)	1.406	Trials	9153
ElapsedTime(s)	4628	EstimatedLatency(ms)	1.405	Trials	9217
ElapsedTime(s)	4667	EstimatedLatency(ms)	1.405	Trials	9281
ElapsedTime(s)	4709	EstimatedLatency(ms)	1.404	Trials	9345
ElapsedTime(s)	4753	EstimatedLatency(ms)	1.403	Trials	9409
ElapsedTime(s)	4795	EstimatedLatency(ms)	1.403	Trials	9473
ElapsedTime(s)	4833	EstimatedLatency(ms)	1.403	Trials	9537
ElapsedTime(s)	4870	EstimatedLatency(ms)	1.403	Trials	9601
ElapsedTime(s)	4905	EstimatedLatency(ms)	1.403	Trials	9665
ElapsedTime(s)	4944	EstimatedLatency(ms)	1.403	Trials	9729
ElapsedTime(s)	4988	EstimatedLatency(ms)	1.397	Trials	9793
ElapsedTime(s)	5031	EstimatedLatency(ms)	1.397	Trials	9857
ElapsedTime(s)	5071	EstimatedLatency(ms)	1.397	Trials	9921
ElapsedTime(s)	5110	EstimatedLatency(ms)	1.397	Trials	9985
ElapsedTime(s)	5147	EstimatedLatency(ms)	1.397	Trials	10049
